id,jp_city,mn_city,jp_lat,jp_lon,mn_lat,mn_lon,hasCIR,relation,summary,website,contact,activity_field,activity_detail
19,長野県上田市 (旧丸子町),ウブルハンガイ県ホジルト,36.4,138.25,47.32,102.78,FALSE,姉妹都市,旧丸子町時代から続く、歴史ある姉妹都市関係です。,,,教育・青少年交流,長年にわたり、学生の相互訪問などの教育・青少年交流が行われています。
20,静岡県,ドルノゴビ県、セレンゲ県,34.97,138.38,44.89,110.14,FALSE,"友好協定 (2011年〜 ドルノゴビ県), 友好協定 (2016年〜 セレンゲ県)",県の地域外交の一環として、ドルノゴビ県およびセレンゲ県と友好関係を築いています。,https://www.jica.go.jp/activities/schemes/partner/kusanone/country/project/n_files/mon_05_c.pdf|https://www.jica.go.jp/activities/schemes/partner/kusanone/country/project/n_files/mon_08_t.pdf,静岡県知事直轄組織 地域外交局 地域外交課<br>JICA中部,JICA草の根事業|環境・技術協力,【平成26～30年度】モンゴル国ドルノゴビ県の官民連携による未処理汚水改善プロジェクト
20,静岡県,ドルノゴビ県、セレンゲ県,34.97,138.38,44.89,110.14,FALSE,"友好協定 (2011年〜 ドルノゴビ県), 友好協定 (2016年〜 セレンゲ県)",県の地域外交の一環として、ドルノゴビ県およびセレンゲ県と友好関係を築いています。,https://www.jica.go.jp/activities/schemes/partner/kusanone/country/project/n_files/mon_05_c.pdf|https://www.jica.go.jp/activities/schemes/partner/kusanone/country/project/n_files/mon_08_t.pdf,静岡県知事直轄組織 地域外交局 地域外交課<br>JICA中部,JICA草の根事業|環境・技術協力,【令和6年度】モンゴル国ドルノゴビ県における下水資源活用能力向上プロジェクト
20,静岡県,ドルノゴビ県、セレンゲ県,34.97,138.38,44.89,110.14,FALSE,"友好協定 (2011年〜 ドルノゴビ県), 友好協定 (2016年〜 セレンゲ県)",県の地域外交の一環として、ドルノゴビ県およびセレンゲ県と友好関係を築いています。,https://www.jica.go.jp/activities/schemes/partner/kusanone/country/project/n_files/mon_05_c.pdf|https://www.jica.go.jp/activities/schemes/partner/kusanone/country/project/n_files/mon_08_t.pdf,静岡県知事直轄組織 地域外交局 地域外交課<br>JICA中部,農業・環境,環境・農業分野での研修員受入や職員派遣を通じて、地域の課題解決を支援しています。
21,静岡県伊豆の国市,ウランバートル市ソンギノハイルハン区,35.03,138.93,47.9,106.75,TRUE,姉妹都市覚書 (2015年〜),スポーツ（柔道）をきっかけに始まった交流は、技術研修や中高生の相互訪問など多岐にわたっています。2012年発足の一般社団法人静岡モンゴル親善協会も活動を支えています。,,伊豆の国市役所 協働まちづくり課<br>〒410-2292 静岡県伊豆の国市長岡340-1 (伊豆長岡庁舎2階)<br>電話: 055-948-1412,スポーツ,東京オリンピックの柔道チームホストタウンとなったことが交流の大きなきっかけです。
21,静岡県伊豆の国市,ウランバートル市ソンギノハイルハン区,35.03,138.93,47.9,106.75,TRUE,姉妹都市覚書 (2015年〜),スポーツ（柔道）をきっかけに始まった交流は、技術研修や中高生の相互訪問など多岐にわたっています。2012年発足の一般社団法人静岡モンゴル親善協会も活動を支えています。,,伊豆の国市役所 協働まちづくり課<br>〒410-2292 静岡県伊豆の国市長岡340-1 (伊豆長岡庁舎2階)<br>電話: 055-948-1412,教育・青少年交流,中学生の海外研修をモンゴルの国際児童センター「ナイラムダル」で実施しているほか、韮山高校の生徒による相互訪問も行われています。
21,静岡県伊豆の国市,ウランバートル市ソンギノハイルハン区,35.03,138.93,47.9,106.75,TRUE,姉妹都市覚書 (2015年〜),スポーツ（柔道）をきっかけに始まった交流は、技術研修や中高生の相互訪問など多岐にわたっています。2012年発足の一般社団法人静岡モンゴル親善協会も活動を支えています。,,伊豆の国市役所 協働まちづくり課<br>〒410-2292 静岡県伊豆の国市長岡340-1 (伊豆長岡庁舎2階)<br>電話: 055-948-1412,行政・技術協力,ドルノゴビ県からの技術研修員を受け入れ、観光振興や環境保全のノウハウを共有しています。
21,静岡県伊豆の国市,ウランバートル市ソンギノハイルハン区,35.03,138.93,47.9,106.75,TRUE,姉妹都市覚書 (2015年〜),スポーツ（柔道）をきっかけに始まった交流は、技術研修や中高生の相互訪問など多岐にわたっています。2012年発足の一般社団法人静岡モンゴル親善協会も活動を支えています。,,伊豆の国市役所 協働まちづくり課<br>〒410-2292 静岡県伊豆の国市長岡340-1 (伊豆長岡庁舎2階)<br>電話: 055-948-1412,文化・スポーツ交流,馬頭琴楽団の日本公演などを開催しました。
21,静岡県伊豆の国市,ウランバートル市ソンギノハイルハン区,35.03,138.93,47.9,106.75,TRUE,姉妹都市覚書 (2015年〜),スポーツ（柔道）をきっかけに始まった交流は、技術研修や中高生の相互訪問など多岐にわたっています。2012年発足の一般社団法人静岡モンゴル親善協会も活動を支えています。,,伊豆の国市役所 協働まちづくり課<br>〒410-2292 静岡県伊豆の国市長岡340-1 (伊豆長岡庁舎2階)<br>電話: 055-948-1412,その他,救急車の寄贈や、市民レベルでの相互訪問なども行っています。
21,静岡県焼津市,ウランバートル市チンゲルテイ区,34.86,138.32,47.92,106.9,FALSE,友好都市 (2024年3月〜) ※2018年にスポーツ・文化交流の覚書を締結,東京オリンピックのホストタウンとなったことをきっかけに交流が始まり、2024年に正式に友好都市提携を締結しました。,,焼津市役所 文化・交流課<br>〒425-8502 静岡県焼津市本町2-16-32<br>電話: 054-626-1111 (代表)<br>Email: bunka@city.yaizu.lg.jp,スポーツ・文化交流,東京オリンピックのホストタウンとしての交流をきっかけに、モンゴル祭りや文化体験イベントを開催し、市民レベルの交流を深めています。
21,静岡県島田市,ウランバートル市バヤンゴル区,34.83,138.17,47.91,106.88,FALSE,友好都市,スポーツ選手の受入から、文化交流や観光資源の共同開発まで、ユニークな交流を行っています。,,島田市役所<br>〒427-8501 静岡県島田市中央町1-1<br>電話: 0547-37-5111 (代表)<br><br>【問合せ先】<br>観光文化部 文化振興課 都市交流係<br>電話: 0547-36-7390<br>FAX: 0547-37-8200,スポーツ,東京オリンピックのボクシング選手団の事前合宿を受け入れました。
21,静岡県島田市,ウランバートル市バヤンゴル区,34.83,138.17,47.91,106.88,FALSE,友好都市,スポーツ選手の受入から、文化交流や観光資源の共同開発まで、ユニークな交流を行っています。,,島田市役所<br>〒427-8501 静岡県島田市中央町1-1<br>電話: 0547-37-5111 (代表)<br><br>【問合せ先】<br>観光文化部 文化振興課 都市交流係<br>電話: 0547-36-7390<br>FAX: 0547-37-8200,文化・観光振興,馬頭琴コンサートの開催や、両都市をテーマにしたご当地マンホール蓋を作成し、観光資源として活用しています。
21,静岡県島田市,ウランバートル市バヤンゴル区,34.83,138.17,47.91,106.88,FALSE,友好都市,スポーツ選手の受入から、文化交流や観光資源の共同開発まで、ユニークな交流を行っています。,,島田市役所<br>〒427-8501 静岡県島田市中央町1-1<br>電話: 0547-37-5111 (代表)<br><br>【問合せ先】<br>観光文化部 文化振興課 都市交流係<br>電話: 0547-36-7390<br>FAX: 0547-37-8200,教育・青少年交流,市内の小中学校でモンゴル紹介授業を実施しているほか、現地のナラン外国語学校とはトランポリンを寄贈するなど交流があります。
21,静岡県島田市,ウランバートル市バヤンゴル区,34.83,138.17,47.91,106.88,FALSE,友好都市,スポーツ選手の受入から、文化交流や観光資源の共同開発まで、ユニークな交流を行っています。,,島田市役所<br>〒427-8501 静岡県島田市中央町1-1<br>電話: 0547-37-5111 (代表)<br><br>【問合せ先】<br>観光文化部 文化振興課 都市交流係<br>電話: 0547-36-7390<br>FAX: 0547-37-8200,教育・青少年交流,ランドセルや日本語の書籍、絵本などを寄贈しています。
21,静岡県島田市,ウランバートル市バヤンゴル区,34.83,138.17,47.91,106.88,FALSE,友好都市,スポーツ選手の受入から、文化交流や観光資源の共同開発まで、ユニークな交流を行っています。,,島田市役所<br>〒427-8501 静岡県島田市中央町1-1<br>電話: 0547-37-5111 (代表)<br><br>【問合せ先】<br>観光文化部 文化振興課 都市交流係<br>電話: 0547-36-7390<br>FAX: 0547-37-8200,その他,市民レベルでの相互訪問も行われています。
22,大阪府泉佐野市,トゥブ県ゾーンモド市,34.39,135.31,47.33,106.94,FALSE,友好交流覚書 (2013年〜),ともに国際空港を有する都市として、医療支援とスポーツ交流を二本柱に友好を育んでいます。,,泉佐野市役所 自治振興課<br>〒598-8550 大阪府泉佐野市市場東1丁目1番1号<br>電話: 072-463-1212<br>FAX: 072-464-9314<br>Email: jiti@city.izumisano.lg.jp,スポーツ,東京オリンピック出場選手のホストタウンとして交流しました。
22,大阪府泉佐野市,トゥブ県ゾーンモド市,34.39,135.31,47.33,106.94,FALSE,友好交流覚書 (2013年〜),ともに国際空港を有する都市として、医療支援とスポーツ交流を二本柱に友好を育んでいます。,,泉佐野市役所 自治振興課<br>〒598-8550 大阪府泉佐野市市場東1丁目1番1号<br>電話: 072-463-1212<br>FAX: 072-464-9314<br>Email: jiti@city.izumisano.lg.jp,医療・福祉,市内の病院から不要となった医療機器やベッドなど100点をトゥブ県の第1病院に寄贈し、現地の医療環境改善に貢献。
22,大阪府泉佐野市,トゥブ県ゾーンモド市,34.39,135.31,47.33,106.94,FALSE,友好交流覚書 (2013年〜),ともに国際空港を有する都市として、医療支援とスポーツ交流を二本柱に友好を育んでいます。,,泉佐野市役所 自治振興課<br>〒598-8550 大阪府泉佐野市市場東1丁目1番1号<br>電話: 072-463-1212<br>FAX: 072-464-9314<br>Email: jiti@city.izumisano.lg.jp,その他,両市ともに国際空港を有する都市という共通点から交流を推進しています。
23,兵庫県豊岡市,バヤンホンゴル県ボグド・ソム,35.54,134.82,46.13,100.68,FALSE,<strong>友好都市</strong> (1994年〜),「日本・モンゴル民族博物館」を核として、文化理解を深めるユニークな交流を行っています。,,豊岡市 日本・モンゴル民族博物館<br>電話: 0796-56-1000,歴史・文化交流,市内にある「日本・モンゴル民族博物館」の運営を通じて、両国の文化や歴史に関する学術的・文化的な交流を推進しています。
24,和歌山県,ホブド県,34.23,135.17,48,91.64,FALSE,友好協定,県レベルでの友好関係を築いています。,,,その他,具体的な活動内容は調査中ですが、県レベルでの公式な友好関係にあります。
25,広島県,ウランバートル市および、エルデネト、バガヌール及びダルハンの鉱業地域,34.39,132.45,47.92,106.87,FALSE,JICA草の根技術協力,広島国際センターが中心となり、障害者の社会参加を促進するための民間サポーター派遣事業をウランバートル市で実施。広島の経験やノウハウを共有しています。,https://www.jica.go.jp/activities/schemes/partner/kusanone/country/project/n_files/mon_13_t.pdf,特定非営利活動法人総合遠隔医療支援機構<br>JICA中国,JICA草の根事業|医療・福祉,【2018年～2022年】 塵肺症および石綿（アスベスト）曝露による呼吸器疾患の早期診断能力の向上プロジェクト
26,鳥取県,トゥブ県（中央県）、ドルノゴビ県,35.5,134.23,46.53,106.77,FALSE,友好交流覚書 (1997年 トゥブ県と),1997年にトゥブ県と友好交流覚書を締結して以来、医療、農業、青少年交流など多岐にわたる分野で協力関係を構築。県内の日南町も2018年に別途覚書を締結するなど、県・町レベルで活発な交流を続けています。,https://www.jica.go.jp/activities/schemes/partner/kusanone/country/project/n_files/mon_03_c.pdf,公益財団法人鳥取県モンゴル中央県親善協会 / JICA中国センター鳥取デスク<br>Email: Jicadpd-desk-tottoriken@j.jica.go.jp<br><br>【日南町】<br>〒689-5292 鳥取県日野郡日南町霞800番地 日南町役場<br>電話: 0859-82-1115<br>FAX: 0859-82-1478<br>Email: info@town.nichinan.lg.jp<br>鳥取県モンゴル中央県親善協会<br>JICA中国,JICA草の根事業|医療・福祉,【平成21年度】モンゴル中央県・中央病院における妊産婦の健康管理向上プロジェクト〜妊娠高血圧症候群の「予防」「発見」「治療」の技術移転
26,鳥取県,トゥブ県（中央県）、ドルノゴビ県,35.5,134.23,46.53,106.77,FALSE,友好交流覚書 (1997年 トゥブ県と),1997年にトゥブ県と友好交流覚書を締結して以来、医療、農業、青少年交流など多岐にわたる分野で協力関係を構築。県内の日南町も2018年に別途覚書を締結するなど、県・町レベルで活発な交流を続けています。,https://www.jica.go.jp/activities/schemes/partner/kusanone/country/project/n_files/mon_03_c.pdf,公益財団法人鳥取県モンゴル中央県親善協会 / JICA中国センター鳥取デスク<br>Email: Jicadpd-desk-tottoriken@j.jica.go.jp<br><br>【日南町】<br>〒689-5292 鳥取県日野郡日南町霞800番地 日南町役場<br>電話: 0859-82-1115<br>FAX: 0859-82-1478<br>Email: info@town.nichinan.lg.jp<br>鳥取県モンゴル中央県親善協会<br>JICA中国,JICA草の根事業|農業・技術協力,【平成14~16年度】堆肥生産技術および野菜生産技術専門家派遣（ドルノゴビ県）
26,鳥取県,トゥブ県（中央県）、ドルノゴビ県,35.5,134.23,46.53,106.77,FALSE,友好交流覚書 (1997年 トゥブ県と),1997年にトゥブ県と友好交流覚書を締結して以来、医療、農業、青少年交流など多岐にわたる分野で協力関係を構築。県内の日南町も2018年に別途覚書を締結するなど、県・町レベルで活発な交流を続けています。,https://www.jica.go.jp/activities/schemes/partner/kusanone/country/project/n_files/mon_03_c.pdf,公益財団法人鳥取県モンゴル中央県親善協会 / JICA中国センター鳥取デスク<br>Email: Jicadpd-desk-tottoriken@j.jica.go.jp<br><br>【日南町】<br>〒689-5292 鳥取県日野郡日南町霞800番地 日南町役場<br>電話: 0859-82-1115<br>FAX: 0859-82-1478<br>Email: info@town.nichinan.lg.jp<br>鳥取県モンゴル中央県親善協会<br>JICA中国,JICA草の根事業|医療・福祉,【平成14年度】内科・産婦人科診断技術（ドルノゴビ県）
26,鳥取県,トゥブ県（中央県）、ドルノゴビ県,35.5,134.23,46.53,106.77,FALSE,友好交流覚書 (1997年 トゥブ県と),1997年にトゥブ県と友好交流覚書を締結して以来、医療、農業、青少年交流など多岐にわたる分野で協力関係を構築。県内の日南町も2018年に別途覚書を締結するなど、県・町レベルで活発な交流を続けています。,https://www.jica.go.jp/activities/schemes/partner/kusanone/country/project/n_files/mon_03_c.pdf,公益財団法人鳥取県モンゴル中央県親善協会 / JICA中国センター鳥取デスク<br>Email: Jicadpd-desk-tottoriken@j.jica.go.jp<br><br>【日南町】<br>〒689-5292 鳥取県日野郡日南町霞800番地 日南町役場<br>電話: 0859-82-1115<br>FAX: 0859-82-1478<br>Email: info@town.nichinan.lg.jp<br>鳥取県モンゴル中央県親善協会<br>JICA中国,医療・福祉,鳥取県中央病院が中心となり、2014年以降、歯科・小児科・産婦人科等の分野で専門家を派遣・受入。2023年2月時点でモンゴルから18人の医療研修員を受け入れ。
26,鳥取県,トゥブ県（中央県）、ドルノゴビ県,35.5,134.23,46.53,106.77,FALSE,友好交流覚書 (1997年 トゥブ県と),1997年にトゥブ県と友好交流覚書を締結して以来、医療、農業、青少年交流など多岐にわたる分野で協力関係を構築。県内の日南町も2018年に別途覚書を締結するなど、県・町レベルで活発な交流を続けています。,https://www.jica.go.jp/activities/schemes/partner/kusanone/country/project/n_files/mon_03_c.pdf,公益財団法人鳥取県モンゴル中央県親善協会 / JICA中国センター鳥取デスク<br>Email: Jicadpd-desk-tottoriken@j.jica.go.jp<br><br>【日南町】<br>〒689-5292 鳥取県日野郡日南町霞800番地 日南町役場<br>電話: 0859-82-1115<br>FAX: 0859-82-1478<br>Email: info@town.nichinan.lg.jp<br>鳥取県モンゴル中央県親善協会<br>JICA中国,農業・技術協力|行政・技術協力,堆肥化施設の技術支援のほか、農業研修生や行政研修生を積極的に受け入れている。
26,鳥取県,トゥブ県（中央県）、ドルノゴビ県,35.5,134.23,46.53,106.77,FALSE,友好交流覚書 (1997年 トゥブ県と),1997年にトゥブ県と友好交流覚書を締結して以来、医療、農業、青少年交流など多岐にわたる分野で協力関係を構築。県内の日南町も2018年に別途覚書を締結するなど、県・町レベルで活発な交流を続けています。,https://www.jica.go.jp/activities/schemes/partner/kusanone/country/project/n_files/mon_03_c.pdf,公益財団法人鳥取県モンゴル中央県親善協会 / JICA中国センター鳥取デスク<br>Email: Jicadpd-desk-tottoriken@j.jica.go.jp<br><br>【日南町】<br>〒689-5292 鳥取県日野郡日南町霞800番地 日南町役場<br>電話: 0859-82-1115<br>FAX: 0859-82-1478<br>Email: info@town.nichinan.lg.jp<br>鳥取県モンゴル中央県親善協会<br>JICA中国,教育・青少年交流,県レベルでの日本語教室開設支援や、青少年相互のホームステイ交流などを実施。
26,鳥取県,トゥブ県（中央県）、ドルノゴビ県,35.5,134.23,46.53,106.77,FALSE,友好交流覚書 (1997年 トゥブ県と),1997年にトゥブ県と友好交流覚書を締結して以来、医療、農業、青少年交流など多岐にわたる分野で協力関係を構築。県内の日南町も2018年に別途覚書を締結するなど、県・町レベルで活発な交流を続けています。,https://www.jica.go.jp/activities/schemes/partner/kusanone/country/project/n_files/mon_03_c.pdf,公益財団法人鳥取県モンゴル中央県親善協会 / JICA中国センター鳥取デスク<br>Email: Jicadpd-desk-tottoriken@j.jica.go.jp<br><br>【日南町】<br>〒689-5292 鳥取県日野郡日南町霞800番地 日南町役場<br>電話: 0859-82-1115<br>FAX: 0859-82-1478<br>Email: info@town.nichinan.lg.jp<br>鳥取県モンゴル中央県親善協会<br>JICA中国,教育・青少年交流,【日南町】2018年にトゥブ県と「友好交流に関する覚書」を締結し、町として青少年相互交流やホームステイなどを推進。
27,鳥取県日南町,トゥブ県ゾーンモド市,35.07,133.15,47.33,106.94,FALSE,友好交流覚書 (2018年〜),鳥取県の県レベルでの交流に加え、町としてより密接な青少年交流やホームステイを行っています。,,日南町役場<br>電話: 0859-82-1115,教育・青少年交流,青少年のお互いの訪問やホームステイを通じて、次世代の国際交流を推進しています。
28,徳島県,ヘンティー県,34.07,134.55,47.8,110.6,FALSE,友好交流協定 (2016年〜),医療と文化の両面で、大学や国際交流協会、名誉領事館が中心となり活発な交流を行っています。,,徳島モンゴル医療国際交流協会 / 在徳島モンゴル国名誉領事館 / 徳島大学,医療・福祉,徳島大学には多数のモンゴル人医師が留学しており、医療分野での国際協力の拠点となっています。
28,徳島県,ヘンティー県,34.07,134.55,47.8,110.6,FALSE,友好交流協定 (2016年〜),医療と文化の両面で、大学や国際交流協会、名誉領事館が中心となり活発な交流を行っています。,,徳島モンゴル医療国際交流協会 / 在徳島モンゴル国名誉領事館 / 徳島大学,文化・スポーツ交流,徳島のよさこいや阿波踊りと、モンゴルの伝統舞踊との文化交流も行われています。
29,愛媛県西予市,ドンドゴビ県,33.39,132.51,45.76,106.27,TRUE,友好関係構築に関する覚書 (2019年〜),モンゴル国際交流員の配置をきっかけに、医療分野での協力関係を深めています。,,西予市役所 経済振興課,医療・福祉,2020年にモンゴル国立医科大学とのMOU(了解覚書)を締結し、医療分野での協力を行っています。
29,愛媛県西予市,ドンドゴビ県,33.39,132.51,45.76,106.27,TRUE,友好関係構築に関する覚書 (2019年〜),モンゴル国際交流員の配置をきっかけに、医療分野での協力関係を深めています。,,西予市役所 経済振興課,その他,ドンドゴビ県からの訪問団の受け入れなど、公式な交流も行っています。
30,福岡県,ドルノド県,33.6,130.4,48.07,114.5,FALSE,友好協定,県レベルでの友好関係を築いています。,,福岡県保健環境研究所<br>JICA九州,JICA草の根事業|環境・技術協力,【平成15年度終了】公害対策・環境保全に関する技術研修（協力先はドルノド県に限らない
30,福岡県,ドルノド県,33.6,130.4,48.07,114.5,FALSE,友好協定,県レベルでの友好関係を築いています。,,福岡県保健環境研究所<br>JICA九州,その他,具体的な活動内容は調査中ですが、県レベルでの公式な友好関係にあります。
31,福岡県北九州市,オルホン県,33.88,130.88,49.03,104.28,FALSE,友好協定,環境技術や産業分野での協力が期待されています。,,,環境・技術協力,北九州市が持つ環境技術や産業ノウハウを活かした協力関係を築いています。
32,大分県,バヤンホンゴル県,33.24,131.61,46.18,100.71,FALSE,経済・人材交流 (2003年頃〜),2000年代初頭から続く「一村一品運動」を軸とした交流。発祥地である大分県の経験を活かし、バヤンホンゴル県の中小企業支援や地域ブランド開発、人材育成を行っています。,https://www.jica.go.jp/oita/press/2022/ku57pq000000axw9-att/20230222_01.pdf,【事業実施団体】<br>NPO法人・大分一村一品国際交流推進協会<br><br>【関連団体】<br>大分バヤンホンゴル交流協会<br>〒870-1143 大分県大分市大字竹中字長谷613番地の1<br>電話: 097-598-0100<br><br>おおいた国際交流プラザ<br>〒870-0029 大分市高砂町2番33号 B1F<br>電話: 097-533-4021<br>FAX: 097-533-4052<br>JICA九州,JICA草の根事業|経済・観光振興,【令和4～7年度】モンゴル国・バヤンホンゴル県における地域活性化パイロット事業
32,大分県,バヤンホンゴル県,33.24,131.61,46.18,100.71,FALSE,経済・人材交流 (2003年頃〜),2000年代初頭から続く「一村一品運動」を軸とした交流。発祥地である大分県の経験を活かし、バヤンホンゴル県の中小企業支援や地域ブランド開発、人材育成を行っています。,https://www.jica.go.jp/oita/press/2022/ku57pq000000axw9-att/20230222_01.pdf,【事業実施団体】<br>NPO法人・大分一村一品国際交流推進協会<br><br>【関連団体】<br>大分バヤンホンゴル交流協会<br>〒870-1143 大分県大分市大字竹中字長谷613番地の1<br>電話: 097-598-0100<br><br>おおいた国際交流プラザ<br>〒870-0029 大分市高砂町2番33号 B1F<br>電話: 097-533-4021<br>FAX: 097-533-4052<br>JICA九州,JICA草の根事業,【2003～2004年】「モンゴル国一村一品運動地域活性化推進事業」を実施したのが本格的な交流の始まり。
32,大分県,バヤンホンゴル県,33.24,131.61,46.18,100.71,FALSE,経済・人材交流 (2003年頃〜),2000年代初頭から続く「一村一品運動」を軸とした交流。発祥地である大分県の経験を活かし、バヤンホンゴル県の中小企業支援や地域ブランド開発、人材育成を行っています。,https://www.jica.go.jp/oita/press/2022/ku57pq000000axw9-att/20230222_01.pdf,【事業実施団体】<br>NPO法人・大分一村一品国際交流推進協会<br><br>【関連団体】<br>大分バヤンホンゴル交流協会<br>〒870-1143 大分県大分市大字竹中字長谷613番地の1<br>電話: 097-598-0100<br><br>おおいた国際交流プラザ<br>〒870-0029 大分市高砂町2番33号 B1F<br>電話: 097-533-4021<br>FAX: 097-533-4052<br>JICA九州,教育・青少年交流,生徒間の相互交流も行われています。
32,大分県,バヤンホンゴル県,33.24,131.61,46.18,100.71,FALSE,経済・人材交流 (2003年頃〜),2000年代初頭から続く「一村一品運動」を軸とした交流。発祥地である大分県の経験を活かし、バヤンホンゴル県の中小企業支援や地域ブランド開発、人材育成を行っています。,https://www.jica.go.jp/oita/press/2022/ku57pq000000axw9-att/20230222_01.pdf,【事業実施団体】<br>NPO法人・大分一村一品国際交流推進協会<br><br>【関連団体】<br>大分バヤンホンゴル交流協会<br>〒870-1143 大分県大分市大字竹中字長谷613番地の1<br>電話: 097-598-0100<br><br>おおいた国際交流プラザ<br>〒870-0029 大分市高砂町2番33号 B1F<br>電話: 097-533-4021<br>FAX: 097-533-4052<br>JICA九州,その他,2013年に「大分バヤンホンゴル交流協会」が設立され、交流を支えています。
33,大分県九重町,アルハンガイ県ツェンヘル・ソム,33.17,131.2,47.45,101.7,FALSE,温泉の町交流 (2023年〜),共に温泉地であるという共通点から、観光や文化における交流が始まりました。,,,観光・文化交流,温泉という共通の地域資源を活かした観光振興や文化交流を行っています。
34,長崎県松浦市,ウブルハンガイ県ホジルト,33.34,129.7,47.32,102.78,TRUE,姉妹都市 (1991年〜/2024年交流再開),元寇の歴史的な繋がりを背景に始まった交流。一時中断を経て、2024年から再び交流が再開されました。,,【松浦市】<br>松浦市役所 政策企画課<br>電話: 0956-72-1111<br><br>【長崎県】<br>長崎県国際交流協会<br>〒850-0862 長崎市出島町2-11 出島交流会館1F<br>電話: 095-823-3931 / 095-823-3929<br>FAX: 095-822-1551,歴史・文化交流,元寇の終焉の地「鷹島」がある歴史的背景から姉妹都市提携が結ばれました。一時交流が中断していましたが、2024年に市長が現地を訪問し、交流が正式に再開されました。
34,長崎県松浦市,ウブルハンガイ県ホジルト,33.34,129.7,47.32,102.78,TRUE,姉妹都市 (1991年〜/2024年交流再開),元寇の歴史的な繋がりを背景に始まった交流。一時中断を経て、2024年から再び交流が再開されました。,,【松浦市】<br>松浦市役所 政策企画課<br>電話: 0956-72-1111<br><br>【長崎県】<br>長崎県国際交流協会<br>〒850-0862 長崎市出島町2-11 出島交流会館1F<br>電話: 095-823-3931 / 095-823-3929<br>FAX: 095-822-1551,歴史・文化交流,過去には交流の拠点として「鷹島モンゴル村」観光テーマパークが存在しました。（現在は閉園）
35,宮崎県都城市,ウランバートル市,31.72,131.06,47.92,106.87,FALSE,友好交流都市 (1999年〜),都城工業高等専門学校とモンゴルの大学との学術交流をきっかけに、青少年育成や文化・産業振興など多岐にわたる交流に発展しています。,,都城市役所 国際化推進室<br>〒885-8555 宮崎県都城市姫城町6街区21号<br>電話: 0986-23-2295<br>FAX: 0986-23-3223<br>南日本酪農協同株式会社,教育・技術協力,1995年に都城工業高等専門学校とモンゴル国立科学技術大学が学術交流協定を締結したことが交流の基盤となっている。（きっかけは1992年の「モンゴルに風力発電機を贈る会」設立）
35,宮崎県都城市,ウランバートル市,31.72,131.06,47.92,106.87,FALSE,友好交流都市 (1999年〜),都城工業高等専門学校とモンゴルの大学との学術交流をきっかけに、青少年育成や文化・産業振興など多岐にわたる交流に発展しています。,,都城市役所 国際化推進室<br>〒885-8555 宮崎県都城市姫城町6街区21号<br>電話: 0986-23-2295<br>FAX: 0986-23-3223<br>南日本酪農協同株式会社,教育・青少年交流,「モンゴル日本語学習キャンプ」の開催や、中高生のモンゴル訪問ホームステイを実施しています。
35,宮崎県都城市,ウランバートル市,31.72,131.06,47.92,106.87,FALSE,友好交流都市 (1999年〜),都城工業高等専門学校とモンゴルの大学との学術交流をきっかけに、青少年育成や文化・産業振興など多岐にわたる交流に発展しています。,,都城市役所 国際化推進室<br>〒885-8555 宮崎県都城市姫城町6街区21号<br>電話: 0986-23-2295<br>FAX: 0986-23-3223<br>南日本酪農協同株式会社,経済・観光振興|文化・スポーツ交流,都城産宮崎牛の宣伝活動や、ケーブルテレビ番組「モンゴルは今」の放送など、ユニークな活動を展開。
35,宮崎県都城市,ウランバートル市,31.72,131.06,47.92,106.87,FALSE,友好交流都市 (1999年〜),都城工業高等専門学校とモンゴルの大学との学術交流をきっかけに、青少年育成や文化・産業振興など多岐にわたる交流に発展しています。,,都城市役所 国際化推進室<br>〒885-8555 宮崎県都城市姫城町6街区21号<br>電話: 0986-23-2295<br>FAX: 0986-23-3223<br>南日本酪農協同株式会社,その他,ランドセルの寄贈や、市の国際化推進室にモンゴル国出身の国際交流員が所属するなど、多角的な交流を行っています。
